Product,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Revenue
RAWPECAN250G,98.28,343.98,98.28,393.12,98.28,196.56,442.26,343.98,540.54,294.84,346.92,399.0,0.0,325.85,66.5,797.5,362.5,145.0,72.5,145.0,145.0,302.5,78.0,64.5,322.5,1032.0,516.0,535.0,740.0,74.0,0.0,0.0,0.0,370.0,621.6,388.5,10798.77
MUESLIWITHMIXEDBERRIESOATFLAKESANDSEEDSORGANIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,3649.225,5540.825,1290.024745,10616.074745
QUINOAWHITEORGANIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,91.5,6250.6,1493.25,1375.0,0.0,399.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10419.41
BEEFESCALOPECHEMICALFREEFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,803.0,392.0,637.0,98.0,931.0,1686.0,350.0,986.0,0.0,0.0,0.0,2436.0,1530.8,434.0,10398.8
WHOLECHICKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.0,2977.5,1260.0,10369.5
GRANOLAWITHFRUITSANDSEEDSGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,288.0,288.0,528.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,8049.944,312.0,0.0,10289.944
SALMONSTEAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.0,1550.0,372.0,0.0,0.0,496.0,3038.0,1556.2,1364.0,9804.2
AVOCADOESIMPORTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,638.0,725.0,1392.0,1485.3,1512.0,2115.0,1376.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,9742.3
SKINNYOATSWITHBERRIESANDGREENTEAEXTRACTFORWEIGHTLOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,480.0,420.0,220.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,2042.066,4460.592,1672.767863,9667.425863
ALMONDMILKORGANIC946ML,0.0,0.0,0.0,0.0,95.7,1276.0,638.0,1276.0,1307.9,1467.4,287.1,0.0,0.0,1905.14,1008.0,0.0,0.0,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,9520.84
BEEFCUTLETS1KG,153.0,153.0,153.0,307.32,614.64,921.96,614.64,537.81,153.66,537.81,614.64,307.32,76.83,384.15,230.49,153.66,614.64,614.64,384.15,1306.11,462.15,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9451.62
KALEDEFAULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.5,1202.5,988.0,950.0,1691.0,798.0,1007.0,915.0,1221.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,9203.0
BALADYEGGSCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,357.0,714.0,882.0,819.0,756.0,483.0,220.0,83.0,282.2,99.6,83.0,0.0,0.0,0.0,249.0,0.0,0.0,9095.8
BROWNRICEPENNEAMERICANGLUTENFREEORGANIC340G,0.0,0.0,0.0,0.0,0.0,419.0,251.4,293.3,251.4,293.3,251.4,41.9,0.0,564.75,378.0,189.0,236.25,247.5,198.0,99.0,196.0,539.0,294.0,0.0,0.0,931.0,1421.0,516.95,588.0,196.0,0.0,0.0,0.0,450.0,0.0,135.0,8981.149999999998
BALADYWHOLECHICKENCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,1235.8,1046.5,500.5,0.0,0.0,0.0,5725.0,0.0,0.0,8894.799999999997
GOJIBERRIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,896.0,448.0,640.0,448.0,324.6,0.0,0.0,0.0,0.0,0.0,0.0,192.0,1989.612,3407.228,441.731959,8851.171959000003
TOPSIDESTEAKCHEMICALFREEFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,250.0,500.0,350.0,600.0,600.0,950.0,116.0,0.0,0.0,0.0,2726.0,1092.0,682.0,8202.0
MUESLIWITHBRANBERRYANDSTRAWBERRIESORGANIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,380.0,114.0,38.0,262.2,228.0,102.6,0.0,0.0,0.0,0.0,0.0,0.0,2133.9,3493.5,828.9864139999999,7615.186414
OATMILKORGANIC946ML,0.0,0.0,0.0,0.0,0.0,797.5,414.7,574.2,733.7,669.9,701.8,31.9,127.6,739.2,873.6,403.2,201.6,33.6,0.0,0.0,257.25,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7588.75
CHIASEEDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,796.0,686.55,1048.0275,874.72,187.44,62.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483.467499999998
BEEFSTRIPSCHEMICALFREEFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,294.0,423.0,329.0,564.0,329.0,1034.0,611.0,336.0,0.0,0.0,0.0,1736.0,1130.4,368.381323,7374.781323
RAWCASHEWNUT250G,79.79999999999998,106.4,106.4,452.2,53.2,239.4,399.0,210.0,280.0,420.0,385.0,385.0,70.0,350.0,175.0,455.0,140.0,187.5,150.0,150.0,75.0,118.0,147.0,67.0,268.0,538.5,402.0,371.0,342.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,7251.6
CHICKENCUTLETSSHISHTAWOOK1KG,0.0,39.7,1111.6,198.5,0.0,158.8,277.9,397.0,238.2,198.5,317.6,119.1,0.0,238.2,79.4,79.4,39.7,39.7,158.8,79.4,119.1,123.4,629.5,376.25,268.75,161.25,430.0,376.25,376.25,376.25,0.0,0.0,0.0,0.0,0.0,0.0,7008.5
BROWNRICESPAGHETTIAMERICANGLUTENFREEORGANIC284G,0.0,0.0,0.0,0.0,41.9,83.79999999999998,251.4,251.4,167.6,251.4,209.5,41.9,0.0,92.25,283.5,189.0,94.5,346.5,148.5,99.0,196.0,588.0,539.0,0.0,0.0,245.0,392.0,882.0,441.0,147.0,0.0,0.0,0.0,315.0,437.5,225.0,6959.65
MAPLESYRUPORGANIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4416.0,1896.500474,278.597938,6879.098412
WHEYPROTEIN340G,0.0,0.0,0.0,0.0,116.5,349.5,116.5,116.5,349.5,582.5,116.5,233.0,0.0,141.75,708.75,425.25,141.75,141.75,567.0,141.75,141.75,0.0,0.0,0.0,0.0,567.2,283.6,789.6,567.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6597.85
APPLECIDERVINEGARORGANIC473G,0.0,0.0,0.0,0.0,27.9,167.4,27.9,195.3,111.6,83.7,167.4,0.0,0.0,0.0,210.0,210.0,35.0,315.0,105.0,0.0,0.0,456.0,266.0,304.0,190.0,342.0,1178.0,932.9,874.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,6313.1
HAMBURGERCHEMICALFREEFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,636.0,546.0,840.0,882.0,1380.0,616.0,450.0,0.0,0.0,0.0,52.0,0.0,260.0,6250.0
VEALCUTLETSKABBAB7ALA1KG,102.0,0.0,306.0,1019.0,416.0,416.0,416.0,312.0,0.0,104.0,104.0,416.0,312.0,104.0,0.0,624.0,208.0,208.0,208.0,0.0,208.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6211.0
BASMATIBROWNRICEORGANIC907G,0.0,0.0,0.0,0.0,39.9,119.7,239.4,79.79999999999998,159.6,279.3,119.7,0.0,39.9,319.2,239.4,199.5,319.2,79.79999999999998,0.0,39.9,0.0,504.0,336.0,252.0,420.0,420.0,504.0,294.0,504.0,126.0,0.0,0.0,0.0,0.0,0.0,528.0,6162.3
COCONUTOILSMALLGLASSJAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,966.0,2563.1,372.0,0.0,0.0,0.0,0.0,472.0,1080.0,300.0,6113.1
BEEFESCALOPE1KG,81.59999999999998,571.2000000000002,326.4,326.4,163.2,489.6,244.8,326.4,81.59999999999998,408.0,326.4,0.0,81.59999999999998,244.8,244.8,244.8,326.4,489.6,326.4,81.59999999999998,244.8,81.59999999999998,0.0,0.0,86.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.0
VEALPICATTA1KG,0.0,204.0,204.0,407.6,208.0,104.0,832.0,416.0,104.0,520.0,208.0,728.0,0.0,104.0,104.0,208.0,208.0,104.0,208.0,208.0,312.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.6
BROWNRICEEGYPTIAN750G,0.0,0.0,0.0,0.0,0.0,208.0,145.6,166.4,72.8,208.0,234.65,98.8,49.4,123.5,37.05,98.8,37.05,111.15,209.95,160.55,148.2,86.1,336.0,432.0,600.0,419.0,441.0,555.85,600.0,191.5,0.0,0.0,0.0,0.0,0.0,0.0,5771.35
WHOLECHICKENCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.9,350.0,3100.0,150.0,0.0,0.0,0.0,100.0,0.0,0.0,5581.9
YELLOWCARROTCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,247.0,390.0,416.0,585.0,806.0,830.0,490.0,238.0,0.0,0.0,14.0,1098.0,210.0,0.0,5499.0
DUCKCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.2,753.6,200.0,0.0,0.0,0.0,1300.0,857.01,616.0,5251.81
MUSHROOM,0.0,0.0,0.0,0.0,12.99,207.84,246.81,454.65,207.84,249.51,212.16,172.38,132.6,198.9,159.12,132.6,119.34,212.16,145.86,185.64,145.86,18.75,207.0,126.0,188.1,333.0,153.0,0.0,0.0,0.0,0.0,0.0,30.0,487.5,151.5,198.0,5224.93
STEVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,660.0,993.0,900.0,60.0,0.0,0.0,0.0,1260.0,780.0,240.0,5193.0
TOMATOCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,123.5,250.0,203.0,196.0,329.0,544.3,505.0,11.05,414.0,49.68,0.0,0.0,24.0,55.3,297.0,279.0,5087.580000000001
WILDRICEORGANIC227G,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,170.0,0.0,255.0,85.0,0.0,0.0,840.0,252.0,924.0,0.0,0.0,252.0,252.0,0.0,0.0,0.0,0.0,0.0,425.0,748.0,85.0,4865.5
BROWNRICEROTINIAMERICANGLUTENFREEORGANIC284G,0.0,0.0,0.0,0.0,0.0,293.3,125.7,293.3,251.4,125.7,41.9,41.9,0.0,564.75,94.5,189.0,96.75,346.5,198.0,0.0,245.0,196.0,343.0,294.0,338.1,196.0,196.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,4862.8
OATSWITHSPIRULINAANDBARLEYGRASSORGANIC?SUPERFOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.4160000000002,2566.992,410.83143,4827.23943
CUCUMBERCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,122.5,111.0,296.1,207.0,423.0,11.7,581.0,44.8,11.2,22.0,0.0,0.0,63.0,16.5,203.0,144.3,4790.15
PUMPKINSEEDS100G,15.0,30.0,120.0,210.0,19.6,176.4,333.2,0.0,0.0,0.0,89.59999999999998,22.4,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,112.0,58.4,342.0,180.0,396.0,390.0,540.0,961.8,720.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4771.8
BANANA,0.0,0.0,0.0,0.0,54.0,189.0,243.0,337.5,229.5,435.93,437.44,233.9,226.8,340.2,243.0,421.2,321.993487,210.6,145.8,243.0,135.5,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.363487
SIXTHOFOCTOBER,0.0,0.0,0.0,0.0,0.0,125.0,225.0,150.0,100.0,0.0,75.0,75.0,0.0,175.0,125.0,375.0,50.0,150.0,25.0,50.0,75.0,25.0,200.0,310.0,210.0,105.0,70.0,210.0,175.0,0.0,0.0,0.0,0.0,665.0,525.0,420.0,4690.0
OATSWITHMACAANDCOCOAORGANIC?SUPERFOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.816,2171.744,803.2478070000002,4689.807807
VEALSHANKSMOWAZ1KG,0.0,204.0,102.0,305.7,104.0,416.0,520.0,0.0,312.0,416.0,416.0,832.0,104.0,0.0,0.0,104.0,312.0,0.0,104.0,104.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667.7
SALMONSTEAKFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,1362.0,620.0,719.2,1723.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4652.8
ALLPURPOSEBAKINGFLOURGLUTENFREE623G,0.0,0.0,0.0,0.0,46.5,93.0,232.5,418.5,93.0,325.5,46.5,0.0,0.0,556.98,141.75,236.25,94.5,94.5,0.0,47.25,330.75,281.0,368.0,414.0,230.0,0.0,0.0,322.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4648.48
SWEETPINEAPPLES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,288.0,224.0,288.0,800.0,352.0,410.0,420.0,126.0,0.0,0.0,168.0,1044.0,135.0,46.0,4647.0
UNSWEETENEDSOYMILKORGANIC946ML,0.0,0.0,0.0,0.0,31.9,319.0,223.3,510.4,414.7,414.7,0.0,63.8,31.9,168.0,33.6,33.6,67.2,67.2,0.0,168.0,134.4,0.0,168.0,201.6,100.8,270.0,180.0,0.0,0.0,0.0,0.0,0.0,30.0,540.0,300.0,120.0,4592.1
RAWPISTACHIO250G,55.98,111.96,55.98,111.96,0.0,55.98,55.98,55.0,110.0,220.0,220.0,385.0,55.0,55.0,205.0,240.0,200.0,195.0,195.0,325.0,325.0,201.0,128.0,58.0,58.0,232.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,501.0,56.7,0.0,4583.54
SPANISHEXTRAVIRGINOLIVEOILORGANIC473G,0.0,0.0,0.0,0.0,0.0,165.8,0.0,165.8,82.9,0.0,165.8,0.0,0.0,82.9,0.0,85.0,0.0,85.0,85.0,85.0,170.0,85.0,0.0,0.0,170.0,340.0,425.0,0.0,85.0,0.0,0.0,0.0,0.0,1275.0,918.0,85.0,4556.2
CHICKENBREASTSCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.9,1244.1,2112.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,4488.0
